title,price,location_date,size
"Fantástica Moradia situada em Albergaria-a-Velha, no Lugar de Coche",265.000 €,"Pinheiro Da Bemposta, Travanca E Palmaz - Hoje às 11:44","166,16 m²"
Moradia T2 para venda,112.000 €,Macinhata do Vouga - Hoje às 11:25,50 m²
Moradia T2 para venda,220.000 €,Barcouço - Hoje às 11:23,71 m²
"Moradia T4 com 300 m2 de conforto e qualidade, em Albergaria-a-Velha",405.000 €,Albergaria-A-Velha E Valmaior - Hoje às 11:15,200 m²
"Quinta Kiwis, 1,7ha, 2 casas, piscina, Estrada Real, Águeda, Aveiro",690.000 €,Águeda E Borralha - Hoje às 11:11,17.096 m²
Moradia Bi-familiar - Junto à Praia de Esmoriz,285.000 €,Esmoriz - Hoje às 11:10,85 m²
Moradia Independente T3 em Ul,350.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 11:07",264 m²
Casa Rústica pronta a habitar - Arouca,450.000 €,Mansores - Hoje às 11:06,236 m²
Casa centenária - Castelo de Paiva,420.000 €,Santa Maria de Sardoura - Hoje às 11:04,5.824 m²
"Moradia T2 com terraço, lote c/1000m2 Luso (Mealhada) Portugal",175.000 €,Luso - Hoje às 11:02,72 m²
PARTICULAR- Moradia T4 de Luxo em Escapães-  Santa Maria da Feira,395.000 €Negociável,Escapães - Para o topo a 23 de julho de 2024,282 m²
Mobil Home V2 | IRM Riviera Suite | Toda equipada,25.950 €,Esgueira - 23 de julho de 2024,34 m²
Moradia de Luxo em Santa Maria da Feira,465.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Para o topo a 23 de julho de 2024",358 m²
Moradia V3 Semi-Nova em Lobão,475.000 €,Argoncilhe - Hoje às 11:01,349 m²
"Moradia T4 isolada com Anexo, lote com 1806m2, em Anadia",345.000 €,Arcos E Mogofores - Hoje às 11:01,273 m²
Moradia Geminada - Cacia,325.000 €,Cacia - Hoje às 11:00,"189,65 m²"
"Moradia 3 quartos em Canedo, Santa Maria da Feira",425.000 €,"Canedo, Vale E Vila Maior - Hoje às 10:59",376 m²
Casa Rústica pronta a habitar - Arouca,450.000 €,Mansores - Hoje às 10:59,1.384 m²
Moradia c/ 2 pisos independentes | Arquitetura tradicional totalmente,174.000 €,Canelas E Espiunca - Hoje às 10:41,197 m²
Moradia T3+1 em Eixo para venda!,240.000 €,Eixo E Eirol - Hoje às 10:39,73 m²
Moradia T3 - Villas Praia da Mâmoa,290.000 €,Milheirós de Poiares - Hoje às 10:36,202 m²
Moradia T3 - Villas Praia da Mâmoa,320.000 €,Milheirós de Poiares - Hoje às 10:36,209 m²
Moradia T3 - Villas Praia da Mâmoa,290.000 €,Milheirós de Poiares - Hoje às 10:36,202 m²
Quinta Senhorial T4 | Oliveira de Azeméis,425.000 €,Vila de Cucujães - 19 de julho de 2024,140 m²
Novo empreendimento de moradias na entrada do Parque da L...,375.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 10:36","164,78 m²"
Novo empreendimento de moradias na entrada do Parque da L...,395.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 10:36","368,26 m²"
Novo empreendimento de moradias na entrada do Parque da L...,410.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 10:36","198,39 m²"
Moradia T3 em Banda- Travanca,390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 10:35",227 m²
Moradia T3+1 - Empreendimento Casas do Troncal,435.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 10:35",240 m²
"Moradia T4 + 1 em Esgueira, a 5 minutos do centro da cidade.",445.000 €,Esgueira - Hoje às 10:34,"252,20 m²"
Dois andares moradia - Vista panorâmica,59.000 €,Fiães - Hoje às 10:24,80 m²
Moradia T3 - Empreendimento Casas do Troncal,390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 10:18",227 m²
Moradia T3 - Empreendimento Casas do Troncal,390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 10:18",227 m²
Moradia T3 - Empreendimento Casas do Troncal,390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 10:18",227 m²
Moradia T3 - Empreendimento Casas do Troncal,390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 10:18",211 m²
Moradia T4 na Praia da Barra com vista privilegiada sobre a Ria.,1.200.000 €,Gafanha Da Nazaré - Hoje às 10:14,282 m²
"Moradia T2 Venda em Fornelos,Cinfães",165.000 €,Canelas E Espiunca - Hoje às 10:03,"132,86 m²"
Excelente  Oportunidade De Investimento,220.000 €,Mozelos - Hoje às 10:03,56 m²
"Moradia T3 Venda em Branca,Albergaria-a-Velha",265.000 €,Branca - Hoje às 10:00,830 m²
"Moradia T5 Independente em Milheirós de Poiares, Santa Maria da Feira",395.000 €,Milheirós de Poiares - Hoje às 09:40,355 m²
Moradia T4 para venda,225.000 €,Alquerubim - Hoje às 09:40,220 m²
Moradia Térrea T2 independente em Válega,220.000 €,Válega - Hoje às 09:37,60 m²
♦️VENDA! Moradia T3 Geminada Cucujães – Oliveira de Azeméis♦️,307.500 €,Vila de Cucujães - Hoje às 09:35,247 m²
Moradia para reconstrução no centro de Santa Maria da Feira (zona ARU),169.750 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 09:30","167,57 m²"
Mobil Home V2 | IRM Riviera Suite | Toda equipada,25.950 €,Esgueira - 23 de julho de 2024,34 m²
Moradia de 3 frentes T4 junto à praia de Esmoriz,575.000 €,Esmoriz - Hoje às 15:42,361 m²
"Moradia com adega e terreno, Mamarrosa, Oliveira do Bairro",125.000 €,"Bustos, Troviscal E Mamarrosa - 28 de junho de 2024",175 m²
"Andar moradia de 3 frentes, em Mozelos",189.900 €,Mozelos - Hoje às 09:30,116 m²
Moradia Térrea para venda!,315.000 €,S. Lourenço Do Bairro - Hoje às 09:22,"179,40 m²"
Moradia T3 com piscina!,320.000 €,Avelãs de Cima - Hoje às 09:15,"205,70 m²"
Moradia T3 Geminada em Pindelo,77.500 €,Nogueira Do Cravo E Pindelo - Hoje às 09:13,90 m²
"Moradia T4+2 com piscina | Pindelo, Oliveira de Azeméis | 30 minutos d",850.000 €,Nogueira Do Cravo E Pindelo - Hoje às 09:02,875 m²
Moradia T2 - Gafanha da Boa Hora,222.500 €,Gafanha da Boa Hora - Hoje às 09:01,195 m²
Moradia T7 Isolada para Venda!,287.500 €,Moita - Hoje às 08:50,"370,50 m²"
"Moradia V3 nova, independente, cond. fechado",390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 08:50",227 m²
Moradia para Venda!,120.000 €,"Amoreira Da Gândara, Paredes Do Bairro E Ancas - Hoje às 08:50",108 m²
"Moradias Independentes,  Novas  T3 E T3+1, Em Condominio",390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 08:49",227 m²
PARTICULAR- Moradia T4 de Luxo em Escapães-  Santa Maria da Feira,395.000 €Negociável,Escapães - Para o topo a 23 de julho de 2024,282 m²
Andar Moradia V3 Duplex nas Caldas de São Jorge,199.500 €,Caldas De São Jorge E Pigeiros - 23 de julho de 2024,210 m²
Quinta Senhorial T4 | Oliveira de Azeméis,425.000 €,Vila de Cucujães - 19 de julho de 2024,140 m²
Moradia T3 NOVA em Oliveira de Azeméis,250.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 08:49",156 m²
Moradia independente T4  em São Lourenço do Bairro,345.000 €,S. Lourenço Do Bairro - Hoje às 08:49,273 m²
Moradia T4 de LUXO com  Jardim e Piscina,750.000 €,Anta E Guetim - Hoje às 08:48,213 m²
Moradia T3 em Branca Albergaria A Velha,265.000 €,"Pinheiro Da Bemposta, Travanca E Palmaz - Hoje às 08:48",166 m²
Moradia T3 NOVA em Oliveira de Azeméis,290.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 08:47",156 m²
"Moradia  V4, Moderna, 3 suites em remodelação",695.000 €,Mozelos - Hoje às 08:46,449 m²
Moradia T4 em Anta - Espinho,595.000 €,Anta E Guetim - Hoje às 08:46,320 m²
"Casa antiga senhorial,Cucujães,Oliveira Azemeis",225.000 €,Vila de Cucujães - Hoje às 08:21,329 m²
Moradia T3 com Garagem em Ílhavo,1.325.000 €,Ílhavo (São Salvador) - Hoje às 08:17,"251,18 m²"
Moradia T5 com Garagem em Águeda,399.900 €,Águeda E Borralha - Hoje às 08:17,180 m²
Moradia de Luxo em Santa Maria da Feira,465.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Para o topo a 23 de julho de 2024",358 m²
Moradia T4 com Garagem Fechada em Aveiro,680.000 €,São Bernardo - Hoje às 08:17,"280,30 m²"
Moradia T3 com Garagem em Ílhavo,1.370.000 €,Ílhavo (São Salvador) - Hoje às 08:16,"251,18 m²"
Moradia T4 com Garagem Fechada na Gafanha da Nazaré,320.000 €,Gafanha Da Nazaré - Hoje às 08:16,138 m²
Moradia T4 com Garagem Fechada na Gafanha da Nazaré,320.000 €,Gafanha Da Nazaré - Hoje às 08:16,138 m²
Moradia T4 com Garagem Fechada na Gafanha da Nazaré,320.000 €,Gafanha Da Nazaré - Hoje às 08:16,138 m²
Moradia T4 com Garagem Fechada na Gafanha da Nazaré,320.000 €,Gafanha Da Nazaré - Hoje às 08:16,138 m²
Moradia T4 com piscina na Gafanha de Aquém,350.000 €,Ílhavo (São Salvador) - Hoje às 08:16,212 m²
Moradia T4 com Garagem Fechada na Gafanha da Nazaré,320.000 €,Gafanha Da Nazaré - Hoje às 08:16,138 m²
Moradia Isolada T5 em Esgueira,445.000 €,Esgueira - Hoje às 08:15,"252,20 m²"
Moradia T4+1 com Garagem Dupla Fechada em Aveiro,790.000 €,Esgueira - Hoje às 08:14,"350,25 m²"
Moradia T4+1 com Garagem Dupla Fechada em Aveiro,720.000 €,Esgueira - Hoje às 08:14,"252,40 m²"
Moradia T4 em Aveiro,520.000 €,Glória E Vera Cruz - Hoje às 08:14,"130,70 m²"
Moradia T3 com Garagem em Ílhavo,430.000 €,Gafanha Do Carmo - Hoje às 08:14,165 m²
Moradia T4+1 com Garagem Dupla Fechada em Aveiro,820.000 €,Esgueira - Hoje às 08:14,"287,50 m²"
Moradia T4+1 com Garagem Dupla Fechada em Aveiro,690.000 €,Esgueira - Hoje às 08:14,"239,11 m²"
Moradia T2 no Bairro da Beira Mar,425.000 €,Glória E Vera Cruz - Hoje às 08:12,124 m²
"Moradia T5, para remodelar - centro de Esgueira - Aveiro",125.000 €,Esgueira - Hoje às 08:06,87 m²
Habitacao + 2 fraccoes comercio,275.000 €,Murtosa - Hoje às 07:31,490 m²
Moradia em Xisto para restauro,39.900 €,Real - Hoje às 06:46,226 m²
Quinta em Oliveira de Azeméis,5.500.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 06:46","59,10 m²"
Mobil Home V2 | IRM Riviera Suite | Toda equipada,25.950 €,Esgueira - 23 de julho de 2024,34 m²
Moradia de 3 frentes T4 junto à praia de Esmoriz,575.000 €,Esmoriz - Hoje às 15:42,361 m²
Andar Moradia V3 Duplex nas Caldas de São Jorge,199.500 €,Caldas De São Jorge E Pigeiros - 23 de julho de 2024,210 m²
Moradia T4 em Aveiro,380.000 €,São Jacinto - Hoje às 06:46,202 m²
Moradia T3 Geminada em Santa Maria da Feira,475.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 06:31",270 m²
Andar Moradia a 400m da Praia de Espinho,285.000 €,Espinho - Hoje às 06:31,93 m²
Moradia isolada Paços de Brandão,445.000 €,Paços de Brandão - Hoje às 06:31,228 m²
Moradia Geminada T3 mais 1 nos Passionistas,495.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 06:31",300 m²
Moradia Geminada em Maceda,310.000 €,Maceda - Hoje às 06:31,135 m²
Moradia Junqueira,27.500 €,Junqueira - Hoje às 06:31,43 m²
Moradia T3 Travanca,390.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 06:31",227 m²
Moradia Geminada Santa Maria da Feira,365.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 06:01",118 m²
Moradia térrea isolada em Santa Maria da Feira,465.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 06:01",150 m²
PARTICULAR- Moradia T4 de Luxo em Escapães-  Santa Maria da Feira,395.000 €Negociável,Escapães - Para o topo a 23 de julho de 2024,282 m²
Moradia de Luxo em Santa Maria da Feira,465.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Para o topo a 23 de julho de 2024",358 m²
"Moradia com adega e terreno, Mamarrosa, Oliveira do Bairro",125.000 €,"Bustos, Troviscal E Mamarrosa - 28 de junho de 2024",175 m²
Quinta C/ 3 moradias,5.500.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 06:00",59.100 m²
Casa senhorial do século XIX,550.000 €,"Oliveira De Azeméis, Santiago De Riba-Ul, Ul, Macinhata Da Seixa E Madail - Hoje às 05:46",7.620 m²
Casa centenária - Castelo de Paiva,420.000 €,Santa Maria de Sardoura - Hoje às 05:46,284 m²
Casa para restaurar perto do rio Paiva e Passadiços,77.500 €,Canelas E Espiunca - Hoje às 05:45,246 m²
Casa Centenária em Avanca - Terreno plano,120.000 €,Avanca - Hoje às 05:45,168 m²
Casa antiga com vista panorâmica + Terreno de construção,300.000 €,Fiães - Hoje às 05:45,283 m²
Quintinha com vista panorâmica - Terreno de construção,300.000 €,Fiães - Hoje às 05:45,5.050 m²
Duas casas antigas para restaurar em Castelo de Paiva,45.000 €,"Raiva, Pedorido E Paraíso - Hoje às 05:45",105 m²
Quinta Da Relva - Turismo/ Eventos Ou Habitaçao - Santa Maria Lamas,3.145.000 €,Santa Maria de Lamas - Hoje às 05:30,4.600 m²
Moradia T3 | Para recuperar | Venda | Habitação,19.900 €,Arões - Hoje às 05:20,30 m²
Quinta Senhorial T4 | Oliveira de Azeméis,425.000 €,Vila de Cucujães - 19 de julho de 2024,140 m²
Quinta vinícola secular,1.950.000 €,Santa Maria de Sardoura - Hoje às 04:45,644 m²
"Moradia independente em Esmoriz, zona rural",450.000 €,Esmoriz - Hoje às 04:36,164 m²
"Fantástica moradia T3+1, isolada a 5 minutos de Espinho",419.000 €,Silvalde - Hoje às 04:35,289 m²
Andar  Moradia T3 com Piscina - Conforto e Elegância.,195.000 €,Fiães - Hoje às 04:35,130 m²
"Magnifica Casa Vitorian no Luso "" A Casa das Acácias""",320.000 €,Pampilhosa - Hoje às 04:35,260 m²
Moradia T4 de 4 frentes no centro do Paços de Brandão,425.000 €,Paços de Brandão - Hoje às 04:35,280 m²
"Moradia T3 isolada térrea  em São Miguel de Souto, Santa Maria da Feir",415.000 €,São Miguel Do Souto E Mosteirô - Hoje às 04:35,175 m²
"Moradia centro Espinho, Rua 14 a 400 m da Praia para recuperar e com p",450.000 €,Espinho - Hoje às 04:35,280 m²
Fantástica Moradia T6 na Avenida Principal de Espinho,470.000 €,Espinho - Hoje às 04:35,162 m²
Moradia T3 na Patela - Santa Joana - Aveiro c/ Piscina,650.000 €,Aradas - Hoje às 04:35,216 m²
"Moradia para restauro, a 2 minutos do centro da cidade",79.900 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 04:35",187 m²
Moradia T2 isolada em Santa Maria da Feira,240.000 €,"Santa Maria Da Feira, Travanca, Sanfins E Espargo - Hoje às 04:35",103 m²
Linda Moradia 03 Suites em Condominio Praia de Furadouro - Ovar - Port,540.000 €,"Ovar, São João, Arada E São Vicente De Pereira Jusã - Hoje às 04:35",192 m²
Quinta com potencial turístico com terreno de 10980 m2 com piscina e e,429.000 €,Santa Eulália - Hoje às 04:34,164 m²
Moradia Nova com Jardim e Piscina Espinho,630.000 €,Nogueira da Regedoura - Hoje às 04:34,620 m²
Moradia Nova com Jardim e Piscina Espinho,590.000 €,Nogueira da Regedoura - Hoje às 04:34,530 m²
Moradia térrea localizada em Lobão,175.000 €,"Lobão, Gião, Louredo E Guisande - Hoje às 04:34",113 m²
Excelente Moradia em  Espinho,750.000 €,Anta E Guetim - Hoje às 04:34,326 m²
