title,price,location_date,size
Fantástica Moradia Comtemporânea Com Piscina E Vista Desafogada,995.000 €,Portimão - 24 de julho de 2024,242 m²
Vendo Apartamento/ Moradia,189.900 €,Portimão - Para o topo a 24 de julho de 2024,70 m²
Luxuosa Moradia Contemporânea 4 quartos em Vilamoura,2.950.000 €,Quarteira - 24 de julho de 2024,313 m²
Moradia T3 para venda,700.000 €,Albufeira E Olhos De Água - 24 de julho de 2024,168 m²
Moradia T2 para venda,785.000 €,Guia - 24 de julho de 2024,"213,60 m²"
Ruina com Projeto Aprovado no Centro de Tavira,165.000 €,Tavira (Santa Maria E Santiago) - 24 de julho de 2024,55 m²
"Moradia Isolada T4 Venda em Albufeira e Olhos de Água,Albufeira",1.950.000 €,Albufeira E Olhos De Água - 24 de julho de 2024,320 m²
Moradias 4 quartos de luxo com piscina privativa em condomínio privado,2.850.000 €,Quarteira - 24 de julho de 2024,334 m²
Quintinha em Olhão,650.000 €,Moncarapacho E Fuseta - 24 de julho de 2024,140 m²
Moradia de 3 Pisos com Vista Mar a 300 metros da Praia de Benagil,1.300.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,396 m²
Moradia em fase final de construção - Lagos,1.490.000 €,Lagos (São Sebastião E Santa Maria) - 24 de julho de 2024,224 m²
Moradia Isolada Em Santa Bárbara De Nexe | Faro,525.000 €,Santa Bárbara de Nexe - 24 de julho de 2024,180 m²
"Moradia T2 Venda em Albufeira e Olhos de Água,Albufeira",895.000 €,Albufeira E Olhos De Água - 23 de julho de 2024,135 m²
Vendo Apartamento/ Moradia,189.900 €,Portimão - Para o topo a 24 de julho de 2024,70 m²
* CASA MÓVEL USADA IRM VILANOVA DE 8X4 METROS EM BEJA.,14.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,32 m²
Moradia Tradicional T2,295.000 €Negociável,Aljezur - 24 de julho de 2024,89 m²
Moradia T3+2 Independente em Loulé Centro,1.140.000 €,São Sebastião - 24 de julho de 2024,276 m²
Moradia T2 - Galé Albufeira,390.000 €,Albufeira E Olhos De Água - 24 de julho de 2024,98 m²
"Moradia V4, para venda na urbanização Al-Sakia em Quarteira, Algarve",1.300.000 €,Quarteira - 24 de julho de 2024,326 m²
Moradia de Luxo com Conceito Único - Projeto Pioneiro - Energia Zero,4.900.000 €,Almancil - 24 de julho de 2024,300 m²
"Moradia isolada com piscina, em Portimão",599.000 €,Portimão - 24 de julho de 2024,184 m²
Moradia em Carvoeiro com 4009 m2,1.200.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,220 m²
Fantástica Moradia T5 De Nova Construção E Vista Mar Para Venda Em Bur,2.450.000 €,Budens - 24 de julho de 2024,"333,28 m²"
Moradia T4 Centro Olhão,295.000 €,Olhão - 24 de julho de 2024,130 m²
"Moradia T3 De Luxo Com 2 Piscinas, Premiada, Em Estói",930.000 €,Faro (Sé E São Pedro) - 24 de julho de 2024,"197,80 m²"
Ruína | zona Boliqueime | vista mar | virado a sul | projecto em aprov,275.000 €,Boliqueime - 24 de julho de 2024,1.884 m²
* CASA PRÉ-FABRICADA MÓVEL IRM MERCURE DE 8X4 METROS EM SANTAREM.,16.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,32 m²
Moradia 5 quartos | Piscina| Jardins | Garagem | Próximo da praia da G,1.425.000 €,Albufeira E Olhos De Água - 24 de julho de 2024,295 m²
Moradia V4 para Venda em Lagoa,795.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,259 m²
"Moradia V5 com piscina privativa, em Loulé",2.000.000 €,Santa Bárbara de Nexe - 24 de julho de 2024,234 m²
"Moradia T4 com piscina e cave, localizada em Alcantarilha",490.000 €,Alcantarilha E Pêra - 24 de julho de 2024,177 m²
"Transforme esta Propriedade  na sua nova casa ou investimento,  Lagoa,",195.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,120 m²
"Casa Martins: Uma Moradia Arquitetónica no Coração de Lagoa, Algarve",475.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,107 m²
"Descubra a sua casa de sonho no Algarve  "" Casa para Além do Mar """,935.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,253 m²
"Moradia, Aljezur",280.000 €,Aljezur - 24 de julho de 2024,62 m²
Vivenda T4 pertinho da praia em Ferragudo,1.600.000 €,Ferragudo - 24 de julho de 2024,188 m²
Guesthouse de Charme no Coração de Portimão: Oportunidade Única!,780.000 €,Portimão - 24 de julho de 2024,200 m²
"Moradia em banda T2+1, inserida em condomínio fechado em Albufeira",610.000 €,Ferreiras - 24 de julho de 2024,"226,40 m²"
* CASA PRÉ-FABRICADA BARATA BK DE 9X4 METROS EM BRAGA.,14.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,36 m²
"Moradia Geminada T2 Venda em Quarteira,Loulé",495.000 €,Quarteira - 23 de julho de 2024,"85,09 m²"
Casa antiga para reconstrução nas Sarnadas; Alte.,149.000 €,Alte - Para o topo a 22 de julho de 2024,115 m²
Quinta - para Venda - Monchique - Algarve,79.000 €,Alferce - 24 de julho de 2024,6.280 m²
"Moradia térrea 3 quartos com piscina , Boliqueime",660.000 €,Boliqueime - 24 de julho de 2024,149 m²
"Terreno com ruína, Rasmalho, Portimão",780.000 €,Portimão - 24 de julho de 2024,"138,50 m²"
"Casa de Cidade T3 em Faro (Sé e São Pedro) de 115,00 m2",370.000 €,Faro (Sé E São Pedro) - 24 de julho de 2024,115 m²
"Casa / Villa T3 em Tavira (Santa Maria e Santiago) de 185,00 m2",595.000 €,Tavira (Santa Maria E Santiago) - 24 de julho de 2024,185 m²
"Casa tradicional T4 em Paderne de 100,00 m2",730.000 €,Paderne - 24 de julho de 2024,100 m²
"Casa de Campo T1 em Luz de Tavira e Santo Estêvão de 144,00 m2",600.000 €,Luz De Tavira E Santo Estêvão - 24 de julho de 2024,144 m²
"Quinta T3 em Luz de Tavira e Santo Estêvão de 362,00 m2",2.150.000 €,Luz De Tavira E Santo Estêvão - 24 de julho de 2024,109.499 m²
Moradia de 3 quartos com piscina na cobertura a 5 minutos a pé da prai,1.750.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,218 m²
"Moradia T2 em Silves, Algarve",425.000 €,Estômbar E Parchal - 24 de julho de 2024,80 m²
MOBILE HOME USADA O'HARA DE 8X4 METROS NA SANTAREM.,22.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,32 m²
Moradia 3 Quartos com Piscina Privada no Garamacho Golf R...,1.050.000 €,Estômbar E Parchal - 24 de julho de 2024,227 m²
"Moradia, Aljezur",210.000 €,Aljezur - 24 de julho de 2024,48 m²
"Ruína no Centro Antigo de Lagôa, Algarve / Zona ARU",155.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,53 m²
Moradia T3 com Piscina e Garagem em Tavira,688.000 €,Tavira (Santa Maria E Santiago) - 24 de julho de 2024,143 m²
"Moradia T3 para venda em Ferreiras, Albufeira, Algarve",750.000 €,Ferreiras - 24 de julho de 2024,146 m²
Moradia T4 para venda em São Bartolomeu de Messines,695.000 €,São Bartolomeu de Messines - 24 de julho de 2024,227 m²
Moradia Bungalow para venda em Portimão,595.000 €,Portimão - 24 de julho de 2024,137 m²
Edifício Com Três Pisos - Várias Divisões - Habitação - Restaurante...,995.000 €,Castro Marim - 24 de julho de 2024,"530,50 m²"
Majestoso Hotel com Jardim Tropical,2.800.000 €,Mexilhoeira Grande - 24 de julho de 2024,1.775 m²
Majestoso Hotel com Jardim Tropical,2.800.000 €,Mexilhoeira Grande - 24 de julho de 2024,776 m²
* CASA PRÉ-FABRICADA MÓVEL IRM MERCURE DE 8X4 METROS EM SANTAREM.,16.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,32 m²
MOBILE HOME USADA O'HARA DE 8X4 METROS NA SANTAREM.,22.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,32 m²
Moradia 5 quartos | Piscina| Jardins | Garagem | Próximo da praia da G,1.425.000 €,Albufeira E Olhos De Água - 24 de julho de 2024,295 m²
Moradia T3 para venda,435.000 €,Ferreiras - 24 de julho de 2024,130 m²
Moradia T3 localizada Vale da Pinta - Carvoeiro,1.250.000 €,Lagoa E Carvoeiro - 24 de julho de 2024,230 m²
Moradia geminada T4 completamente remodelada com jardim e garagem n...,705.000 €,Portimão - 24 de julho de 2024,393 m²
Moradia Geminada T4 no centro de Portimão perto do Rio Arade,665.000 €,Portimão - 24 de julho de 2024,218 m²
Moradia Geminada T3 no centro de Portimão perto do Rio Arade comple...,425.000 €,Portimão - 24 de julho de 2024,280 m²
Moradia geminada T7 totalmente remodelada perto da zona Ribeirinha,995.000 €,Portimão - 24 de julho de 2024,840 m²
Moradia T3 Portimão,425.000 €,Portimão - 24 de julho de 2024,202 m²
"Moradia T3 Venda em Martim Longo,Alcoutim",49.000 €,Martim Longo - 24 de julho de 2024,60 m²
Moradia Térrea T2+1 com garagem em Pêra,535.000 €,Alcantarilha E Pêra - 24 de julho de 2024,80 m²
Moradia espaçosa com 5 Quartos em Quarteira,1.400.000 €,Quarteira - 24 de julho de 2024,217 m²
* CASA PRÉ-FABRICADA BARATA BK DE 9X4 METROS EM BRAGA.,14.900 €Negociável,Lagoa E Carvoeiro - Para o topo a 22 de julho de 2024,36 m²
Vendo Apartamento/ Moradia,189.900 €,Portimão - Para o topo a 24 de julho de 2024,70 m²
"Moradia T2 Venda em Albufeira e Olhos de Água,Albufeira",895.000 €,Albufeira E Olhos De Água - 23 de julho de 2024,135 m²
Deslumbrante Villa de 3 Pisos em Vilamoura,1.650.000 €,Quarteira - 24 de julho de 2024,218 m²
"Moradias geminadas, tipologia T3, em condomínio privado, com piscin...",495.000 €,Albufeira E Olhos De Água - 24 de julho de 2024,"149,22 m²"
Lote de terreno com casa antiga V2 e construção de uma moradia com ...,900.000 €,Almancil - 24 de julho de 2024,180 m²
"Magnifica Moradia T6 Com Desafogadas Vistas Sobre A Cidade E Mar , Em",2.695.000 €,Lagos (São Sebastião E Santa Maria) - 24 de julho de 2024,464 m²
Luxuosa Residência Tranquila situada num terreno amplo em Lagos,3.250.000 €,Lagos (São Sebastião E Santa Maria) - 24 de julho de 2024,337 m²
Moradia T3 para Venda em Portimão - Algarve,450.000 €,Portimão - 24 de julho de 2024,132 m²
Moradia T1 Renovada Olhão!,255.000 €,Olhão - 24 de julho de 2024,"62,92 m²"
"Moradia T4+1 no Centro Histórico de Lagos, com Vistas Deslumbrantes so",700.000 €,Lagos (São Sebastião E Santa Maria) - 24 de julho de 2024,"163,70 m²"
"Villa T3 Triplex, Ombria Algarve",2.750.000 €,São Clemente - 24 de julho de 2024,"387,13 m²"
"Villa T6 Triplex, Ombria Algarve",4.000.000 €,São Clemente - 24 de julho de 2024,"537,07 m²"
