title,price,location_date,size
"Quinta com 2 Moradias em Oldrões, Penafiel, Porto",535.000 €,Oldrões - 24 de julho de 2024,31.600 m²
Moradia nova T4 Bonfim- Porto,620.000 €,Bonfim - 24 de julho de 2024,165 m²
Moradia Bairro Hollywood,960.000 €,Lordelo Do Ouro E Massarelos - 24 de julho de 2024,203 m²
"Moradia Geminada T3+1 Venda em Arcozelo,Vila Nova de Gaia",399.000 €,Arcozelo - 24 de julho de 2024,169 m²
"Moradia Geminada T3+1 Venda em Gulpilhares e Valadares,Vila Nova de Ga",365.000 €,Gulpilhares E Valadares - 24 de julho de 2024,"171,34 m²"
"Moradia inserida em terreno com 3.320 m2 em Lordelo, Paredes",350.000 €,Lordelo - 24 de julho de 2024,196 m²
"Moradia T3 em Valongo, Porto",360.000 €,Valongo - 24 de julho de 2024,186 m²
"Casa T5 com jardim, lago e piscina em Felgueiras",520.000 €Negociável,Macieira Da Lixa E Caramos - Para o topo a 23 de julho de 2024,411 m²
Moradia T3 Ermesinde,389.000 €,Ermesinde - 18 de julho de 2024,260 m²
"Moradia 4 suítes, Escritório, Salão de Convívio à Marechal G.C. Por...",1.275.000 €,"Aldoar, Foz Do Douro E Nevogilde - 24 de julho de 2024",296 m²
Quinta de Charme T5 em Felgueiras ( Negociável),800.000 €,Unhão E Lordelo - 24 de julho de 2024,642 m²
Moradia T4 em Alfena a 500metros da Trofa Saúde,350.000 €,Alfena - 24 de julho de 2024,196 m²
Moradia T3 Nova 3 Frentes | Condomínio c/ Piscina e Pádel | São Cosme,530.000 €,"Gondomar (São Cosme), Valbom E Jovim - 24 de julho de 2024","232,50 m²"
"Moradia V4 com garagem e terraço, em Vila do Conde",390.000 €,Vila do Conde - 24 de julho de 2024,190 m²
Moradia na aldeia da Guarda-Amarante,180.000 €Negociável,"Amarante (São Gonçalo), Madalena, Cepelos E Gatão - 24 de julho de 2024",120 m²
Quinta  com vistas e ancoradouro privado para o  Rio Douro.,3.500.000 €,Santa Cruz Do Douro E São Tomé De Covelas - 24 de julho de 2024,360 m²
"Moradia T4 totalmente remodelada com excelentes acabamentos, com um te",595.000 €,Gulpilhares E Valadares - 24 de julho de 2024,200 m²
Moradia T4 em S. Mamede do Coronado,437.600 €,Coronado (São Romão E São Mamede) - 24 de julho de 2024,236 m²
Moradia T4 - Vilar do Paraiso,350.000 €,Mafamude E Vilar Do Paraíso - 24 de julho de 2024,151 m²
Moradia baltar independente  T2+1,183.000 €,Baltar - Para o topo a 23 de julho de 2024,80 m²
Prédio em Cedofeita - Porto c/ projeto aprovado,560.000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Para o topo a 22 de julho de 2024",392 m²
Moradia independente à venda em - Marco de Canaveses,78.000 €Negociável,Marco - Para o topo a 24 de julho de 2024,80 m²
Moradia Geminada T4 Lousada ( Tratamos Crédito Habitação ),295.000 €,"Cristelos, Boim E Ordem - 24 de julho de 2024",300 m²
"Casa T4 em Lordelo Do Ouro E Massarelos de 377,00 m2",1.520.000 €,Lordelo Do Ouro E Massarelos - 24 de julho de 2024,377 m²
"Moradia individual T3 - Golães, Fafe",265.000 €,"Pedreira, Rande E Sernande - 24 de julho de 2024",165 m²
Moradia para restauro-Canelas-Penafiel,52.500 €,Canelas - 24 de julho de 2024,168 m²
Moradia para Restauro C/ Terreno em SARNADA – AGUIAR DE SOUSA –PAREDES,75.000 €,Aguiar de Sousa - 24 de julho de 2024,161 m²
Andar Moradia T2 - Cristelos - Lousada,107.500 €,"Cristelos, Boim E Ordem - 24 de julho de 2024",84 m²
Moradia T4+ escritório em Pedroso,372.000 €,Pedroso E Seixezelo - 24 de julho de 2024,310 m²
"Moradia T3, Leça Do Balio",397.000 €,"Custóias, Leça Do Balio E Guifões - 24 de julho de 2024",170 m²
"Moradia T4, jardim e piscina, Foz do Douro, Porto",1.500.000 €,"Aldoar, Foz Do Douro E Nevogilde - 24 de julho de 2024",300 m²
Oportunidade Investimento - Moradia T3 em Oliveira do Douro,135.000 €,Oliveira do Douro - 24 de julho de 2024,50 m²
T2 - 8*4 - Casa Móvel Mobile Home Bungalow Casa Madeira,18.000 €,"Póvoa De Varzim, Beiriz E Argivai - Para o topo a 24 de julho de 2024",32 m²
"Casa T5 com jardim, lago e piscina em Felgueiras",520.000 €Negociável,Macieira Da Lixa E Caramos - Para o topo a 23 de julho de 2024,411 m²
Mobil Home V2 SUPERDELUXE - Oferta de entrega só na Oportocar - Visite,32.950 €,Touguinha E Touguinhó - Para o topo a 23 de julho de 2024,32 m²
"Moradia para reabilitar à venda em S. Roque da Lameira, Campanhã",265.000 €,Campanhã - 24 de julho de 2024,156 m²
moradia nova,460.000 €,Vilar E Mosteiró - 24 de julho de 2024,248 m²
"Quinta com rentabilidade, Meiral, Campanhã, Porto",2.100.000 €,Campanhã - 24 de julho de 2024,5.000 m²
"Moradia T3 com jardim, em Ramalde, Porto",450.000 €,Ramalde - 24 de julho de 2024,97 m²
"Moradia T5 com garagem para dois carros, nas Antas, Porto",750.000 €,Paranhos - 24 de julho de 2024,208 m²
"Quinta com palacete, em Seixoso, Felgueiras, Porto",3.000.000 €,Vila Cova Da Lixa E Borba De Godim - 24 de julho de 2024,500.000 m²
"Moradia T3 com garagem, em Santo Ovídio, V.N.Gaia",420.000 €,Mafamude E Vilar Do Paraíso - 24 de julho de 2024,240 m²
Andar Moradia T3 em Mindelo V.Conde,210.000 €,Mindelo - 24 de julho de 2024,98 m²
Moradia T4+2 com extenso terreno no centro de Alfena - Valongo,399.999 €,Alfena - 24 de julho de 2024,131 m²
"Moradia T6,  na zona ARU, em Matosinhos Sul",600.000 €,Matosinhos E Leça Da Palmeira - 24 de julho de 2024,243 m²
Moradia - Prédio para restauro - fase de obra existente avançada,290.000 €Negociável,Campanhã - Para o topo a 22 de julho de 2024,480 m²
"Moradia térrea T2 em Campo, Valongo",180.000 €,Campo E Sobrado - 24 de julho de 2024,65 m²
"T3 (9*4) Casa Móvel / Mobil Home/ Bungalow / Casa Madeira 

COZINHA

P",20.000 €,Vila do Conde - Para o topo a 24 de julho de 2024,36 m²
"Moradia T3 Nova na Missilva, Baguim do Monte, Gondomar",499.000 €,Baguim do Monte - 24 de julho de 2024,296 m²
"Moradia T3 com 3 pisos, Senhora da Hora, Matosinhos",390.000 €,São Mamede De Infesta E Senhora Da Hora - 24 de julho de 2024,139 m²
Moradia T3 p/ remodelar - Centro da Maia (com piscina),238.000 €,Cidade Da Maia - 24 de julho de 2024,216 m²
"Moradia T4 na Aguda, a 200 metros da Praia",575.000 €,Arcozelo - 24 de julho de 2024,135 m²
Moradia com terreno para Reabilitar no centro do Porto,145.000 €,Bonfim - 24 de julho de 2024,55 m²
"Oportunidade Imperdível! Moradia 4 Frentes com Jardim T5, 2 suítes ...",570.000 €,Mafamude E Vilar Do Paraíso - 24 de julho de 2024,271 m²
"Moradias V5 de Luxo com Piscina, Jacuzzi Exterior, Jardim e Terraço...",860.000 €,Madalena - 24 de julho de 2024,324 m²
Moradia T4 Retorta Vila do Conde,445.000 €,Retorta E Tougues - 24 de julho de 2024,350 m²
"Moradia T3, junto ao centro da cidade da Póvoa de Varzim",400.000 €,"Póvoa De Varzim, Beiriz E Argivai - 24 de julho de 2024",251 m²
"Venda de Moradia V7, Touguinha, Vila do Conde",407.700 €,Touguinha E Touguinhó - 24 de julho de 2024,268 m²
"Moradia T3 em Valongo, Porto",360.000 €,Valongo - 24 de julho de 2024,186 m²
Moradia Senhora da Hora - Optima localização,280.000 €Negociável,São Mamede De Infesta E Senhora Da Hora - Para o topo a 23 de julho de 2024,139 m²
T2 - 8*4 - Casa Móvel Mobile Home Bungalow Casa y,22.000 €,"Póvoa De Varzim, Beiriz E Argivai - Para o topo a 24 de julho de 2024",32 m²
"Venda de Andar Moradia V2 com vistas mar, Mindelo, Vila do Conde",255.000 €,Mindelo - 24 de julho de 2024,"136,50 m²"
"Moradia T3 Nova, vende o próprio.",450.000 €,Valongo - 24 de julho de 2024,"267,10 m²"
"Venda de Moradia V4 individual, próxima da praia, Aguçadoura, Póvoa",320.000 €,Aguçadoura E Navais - 24 de julho de 2024,397 m²
Vendo moradia nova T4 de 4 frentes com arquitetura moderna,450.000 €,"Aver-O-Mar, Amorim E Terroso - 24 de julho de 2024",236 m²
Moradia T3 isolada com Vistas Desafogadas a 1 Minuto do Centro de L...,175.000 €,Paredes - 24 de julho de 2024,684 m²
"Moradia T3 Venda em Paredes,Paredes",390.000 €,Paredes - 24 de julho de 2024,230 m²
"Moradia Geminada T3 Venda em Caíde de Rei,Lousada",265.000 €,Caíde de Rei - 24 de julho de 2024,250 m²
"Moradia Isolada T3 Venda em Caíde de Rei,Lousada",299.500 €,Travanca - 24 de julho de 2024,"191,32 m²"
Moradia T3+1 com salão em construção - Leça do Balio / Matosinhos,505.000 €,"Custóias, Leça Do Balio E Guifões - 24 de julho de 2024",325 m²
"Moradia V4 - Alto das Torres em Vila Nova de Gaia, Porto",349.000 €,Mafamude E Vilar Do Paraíso - 24 de julho de 2024,232 m²
Prédio em Cedofeita - Porto c/ projeto aprovado,560.000 €,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau E Vitória - Para o topo a 22 de julho de 2024",392 m²
"Moradia térrea T2 em Campo, Valongo",180.000 €,Campo E Sobrado - 24 de julho de 2024,65 m²
Moradia T3 Ermesinde,389.000 €,Ermesinde - 18 de julho de 2024,260 m²
Moradia Exclusiva em Condomínio Privado em Leça da Palmeira,1.219.000 €,Matosinhos E Leça Da Palmeira - 24 de julho de 2024,364 m²
Moradia em Banda T3 Amarante,175.000 €,Louredo - 24 de julho de 2024,"135,54 m²"
Moradia T4 de luxo...linda! - Gulpilhares - V.N. Gaia,950.000 €,Mafamude E Vilar Do Paraíso - 24 de julho de 2024,300 m²
"Moradia com 3 suítes na praia da Madalena, Vila Nova de Gaia",1 €,Madalena - 24 de julho de 2024,"204,80 m²"
"Moradia T3 em Valongo, Porto",360.000 €,Valongo - 24 de julho de 2024,186 m²
"Moradia T4 em Valongo, Porto",280.000 €,Valongo - 24 de julho de 2024,90 m²
Moradia T3 para venda,269.900 €,Campo E Sobrado - 24 de julho de 2024,102 m²
Moradia para restauro com Terreno na Maia,195.000 €,Cidade Da Maia - 24 de julho de 2024,170 m²
"Moradia T4 com logradouro, Canidelo, V.N. Gaia.",349.000 €,Canidelo - 24 de julho de 2024,168 m²
"T2 - 7,8*3,5 Casa Móvel Mobile Home Bungalow Casa Madeira",15.000 €Negociável,"Póvoa De Varzim, Beiriz E Argivai - Para o topo a 24 de julho de 2024",28 m²
Moradia Senhora da Hora - Optima localização,280.000 €Negociável,São Mamede De Infesta E Senhora Da Hora - Para o topo a 23 de julho de 2024,139 m²
Mobil Home T2 com Alpendre TOP Qualidade IRM - 3 mil euros promocao,22.950 €Negociável,Paranhos - 23 de julho de 2024,32 m²
Moradia Isolada T3 em Banho e Carvalhosa,350.000 €,Marco - 24 de julho de 2024,238 m²
Moradia Térrea T3 em Canidelo,290.000 €,Canidelo - 24 de julho de 2024,94 m²
Moradia T3 na Azurara - Charme e Potencial de Negócio,365.000 €,Azurara - 24 de julho de 2024,196 m²
Moradia T4 em Gaveto Semi-Nova / Maia,549.000 €,Nogueira E Silva Escura - 24 de julho de 2024,227 m²
Moradia T4 Senhora da Hora,625.000 €,São Mamede De Infesta E Senhora Da Hora - 24 de julho de 2024,233 m²
Andar-Moradia T3 Maia,215.000 €,Cidade Da Maia - 24 de julho de 2024,89 m²
"Habitação em Rio Tinto de 302,00 m2",185.000 €,Rio Tinto - 24 de julho de 2024,302 m²
"Moradia T4 com jardim e terraço, Aldoar",820.000 €,"Aldoar, Foz Do Douro E Nevogilde - 24 de julho de 2024",244 m²
"Moradia T3 geminada, junto à Casa de Saúde da Boavista",389.500 €,Ramalde - 24 de julho de 2024,126 m²
"Moradia T2 De Luxo - Sobrado, Valongo",399.000 €,Campo E Sobrado - 24 de julho de 2024,195 m²
Mobil Home V2 SUPERDELUXE - Oferta de entrega só na Oportocar - Visite,32.950 €,Touguinha E Touguinhó - Para o topo a 23 de julho de 2024,32 m²
Moradia baltar independente  T2+1,183.000 €,Baltar - Para o topo a 23 de julho de 2024,80 m²
Mobil Home V2 | IRM TOP Mercure | STOCK-OFF,18.950 €Negociável,Matosinhos E Leça Da Palmeira - Para o topo a 23 de julho de 2024,32 m²
MORADIA EXCELENTE À BEIRA MAR  - Garagem espaçosa e dois jardins,550.000 €,"Perafita, Lavra E Santa Cruz Do Bispo - 24 de julho de 2024",300 m²
Moradia t4 c/ piscina em Serralves,1.495.000 €,Lordelo Do Ouro E Massarelos - 24 de julho de 2024,234 m²
Moradia para Restauro em Penafiel,95.000 €,São Mamede Recezinhos - 24 de julho de 2024,170 m²
Moradia T3 para venda,290.000 €,Coronado (São Romão E São Mamede) - 24 de julho de 2024,135 m²
Moradia T3 para venda,480.000 €,Aveleda - 24 de julho de 2024,"274,10 m²"
Venda Moradia T2 S. Roque - Porto,270.000 €,Campanhã - 24 de julho de 2024,65 m²
Moradia T3 - St. Tirso,160.000 €,Vila Nova do Campo - 24 de julho de 2024,216 m²
Deslumbrante Moradia de Luxo à Venda – Excecional Elegância e Conf,1.375.000 €,Modivas - 24 de julho de 2024,383 m²
"Moradia Isolada T4 Venda em Ramalde,Porto",820.000 €,Ramalde - 24 de julho de 2024,171 m²
Terreno de 3 000 m2 com benfeitoria de moradia em Melres Gondomar,111.000 €,Melres E Medas - 24 de julho de 2024,240 m²
T2 - 8*4 - Casa Móvel Mobile Home Bungalow Casa y,22.000 €,"Póvoa De Varzim, Beiriz E Argivai - Para o topo a 24 de julho de 2024",32 m²
Moradia independente à venda em - Marco de Canaveses,78.000 €Negociável,Marco - Para o topo a 24 de julho de 2024,80 m²
Mobil Home T2 | Ripado Envernizado Top nova super moderna,19.950 €,"Sandim, Olival, Lever E Crestuma - Para o topo a 23 de julho de 2024",32 m²
"Moradia Isolada T4 Venda em Ramalde,Porto",3.000.000 €,Ramalde - 24 de julho de 2024,217 m²
"Moradia Devoluta T4 Venda em Alpendorada, Várzea e Torrão,Marco de Can",220.000 €,"Alpendorada, Várzea E Torrão - 24 de julho de 2024",120 m²
"Moradia Isolada T3 Venda em Termas de São Vicente,Penafiel",255.000 €,Termas De São Vicente - 24 de julho de 2024,100 m²
Moradia Individual M6 - Póvoa De Varzim,249.000 €,"Póvoa De Varzim, Beiriz E Argivai - 24 de julho de 2024",260 m²
"Moradia para reabilitar com vistas de rio, à venda, Foz Velha, Porto",750.000 €,"Aldoar, Foz Do Douro E Nevogilde - 24 de julho de 2024",102 m²
Moradia T1 Renovada em São Mamede de Infesta,149.000 €,São Mamede De Infesta E Senhora Da Hora - 24 de julho de 2024,41 m²
Moradia Térrea com terreno | Possível destaque para 2 moradia térre...,197.500 €,Pedroso E Seixezelo - 24 de julho de 2024,150 m²
"Terreno ruínas, 4 pisos, Projeto em aprovação, Metro, Ramalde, Port...",980.000 €,Ramalde - 24 de julho de 2024,404 m²
"Moradia de Luxo, Piscinas e Jardim, Arcozelo, Vila Nova de Gaia",1.350.000 €,Arcozelo - 24 de julho de 2024,775 m²
"Casa T5 com jardim, lago e piscina em Felgueiras",520.000 €Negociável,Macieira Da Lixa E Caramos - Para o topo a 23 de julho de 2024,411 m²
"Moradia T3 em Valongo, Porto",360.000 €,Valongo - 24 de julho de 2024,186 m²
Mobil Home V2 SUPERDELUXE - Oferta de entrega só na Oportocar - Visite,32.950 €,Touguinha E Touguinhó - Para o topo a 23 de julho de 2024,32 m²
"Moradia de Luxo, Piscinas e Jardim, Arcozelo, Vila Nova de Gaia",1.350.000 €,Arcozelo - 24 de julho de 2024,775 m²
Moradia T6 Avenida da Boavista,1.500.000 €,"Aldoar, Foz Do Douro E Nevogilde - 24 de julho de 2024",250 m²
Moradia T3 com piscina em construção - Entrega Setembro 2024,369.000 €,Coronado (São Romão E São Mamede) - 24 de julho de 2024,166 m²
Moradia T3 - Douro-Atlantico Porto,280.000 €,Lordelo Do Ouro E Massarelos - 24 de julho de 2024,120 m²
Moradia em Valadares,1.300.000 €,Gulpilhares E Valadares - 24 de julho de 2024,285 m²
"Casas T15 com terreno junto ao Rio Douro, Marco de Canaveses",550.000 €,Marco - 24 de julho de 2024,301 m²
Moradia T4 S. Felix da marinha,380.000 €,São Felix da Marinha - 24 de julho de 2024,208 m²
"Prédio de 3 pisos em propriedade horizontal em Teixeira, Baião, Por...",499.000 €,Teixeira E Teixeiró - 24 de julho de 2024,520 m²
"Moradia T3 Térrea c/ Piscina, em fase final de construção, em Árvor...",415.000 €,Árvore - 24 de julho de 2024,170 m²
Moradia Exclusiva em Condomínio Privado - em Leça da Palmeira,1.166.000 €,Matosinhos E Leça Da Palmeira - 24 de julho de 2024,349 m²
"T2 - 7,8*3,5 Casa Móvel Mobile Home Bungalow Casa Madeira",15.000 €Negociável,"Póvoa De Varzim, Beiriz E Argivai - Para o topo a 24 de julho de 2024",28 m²
Mobil Home T2 com Alpendre TOP Qualidade IRM - 3 mil euros promocao,22.950 €Negociável,Paranhos - 23 de julho de 2024,32 m²
